編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	元寶價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予元寶	給予銅幣	給予經驗	給予體力	給予功勳	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id
id	name	commenttext	functiontext	type1	type2	iconid	sound	message	needclass	needlevel	quality	needpartnerquality	stackednumber	packsort	strengthenlevel	strengthenuseratio	putongdefence	putongdefencestrengthen	juejidefence	juejidefencestrengthen	hp	hpstrengthen	putongattack	putongattackstrengthen	fashuattack	fashuattackstrengthen	juejiattack	juejiattackstrengthen	initiative	strengtheninitiative	goldprice	comeposeprice	saleprice	issale	isdie	baseitem	materials	newitem	givegold	givecoin	giveexp	givetili	giveshengwang	givemingge	dropset	giveflower	outputcopy	nextlevelscroll	position	copyid	zhiye	gamegift
40001033	曹操靈魂石	曹操靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	2	0	0	999	3	images/avatars/10001033.png		10001033
50001001	迷你經驗飲料	經驗藥水	喝了它可以獲得60點戰姬經驗值。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	5000	0	0	0	0	60	0	0	0	999	1	images/icon/50001001_icon.png		0
50001002	小瓶經驗飲料	經驗美酒	喝了它可以獲得300點戰姬經驗值。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	1000	0	0	0	0	300	0	0	0	999	2	images/icon/50001002_icon.png		0
50001003	鐵礦石	虛空塵埃	珍貴的鑄造材料，可以提供10點魔能。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	10	0	0	0	0	999	2	images/icon/50001003_icon.png		0
50001004	中瓶經驗飲料	經驗佳釀	喝了它可以獲得1500點戰姬經驗值。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	1500	0	0	0	999	3	images/icon/50001004_icon.png		0
50001005	SX經驗飲料	經驗紅酒	喝了它可以獲得7500點戰姬經驗值。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	0	0	7500	0	0	0	999	4	images/icon/50001005_icon.png		0
50001006	銅礦石	微光粉塵	珍貴的鑄造材料，可以提供60點魔能。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	60	0	0	0	0	999	3	images/icon/50001006_icon.png		0
50001007	銀礦石	原力精華	珍貴的鑄造材料，可以提供200點魔能。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000	0	0	0	0	200	0	0	0	0	999	4	images/icon/50001007_icon.png		0
50001008	礦石碎片	黃金零件	可以出售給雜貨店商人換取少量金幣。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	999	1	images/icon/50001008_icon.png		0
50001009	彩色珍珠	秘銀齒輪軸	可以出售給雜貨店商人換取金幣。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	999	2	images/icon/50001009_icon.png		0
50001010	銀行卡	機動車牌	給主公打工多年積攢下來的存款，可以出售給雜貨店商人換取巨量金幣。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	999	4	images/icon/50001010_icon.png		0
50001011	跑車鑰匙	房產證	名馬“賓士”的產權憑證，可以出售給雜貨店商人換取海量金幣。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500000	0	0	0	0	0	0	0	0	0	999	4	images/icon/50001011_icon.png		0
50001012	無暇寶石	黃金電能核心	十分稀有，可以出售給雜貨店商人換取大量金幣。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	999	3	images/icon/50001012_icon.png		0
50001013	掃蕩券	掃蕩券	用來快速通關的稀有票券。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	999	3	images/icon/50001013_icon.png		0
50001014	薯條	薯條	吃了它可以回復6點體力，最多可攜帶99個。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	6	0	0	0	0	0	99	2	images/icon/50001014_icon.png		0
50001015	關東煮	關東煮	吃了它可以回復18點體力，最多可攜帶99個。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	18	0	0	0	0	0	99	3	images/icon/50001015_icon.png		0
50001016	炸豬排	炸豬排	吃了它可以回復30點體力，最多可攜帶99個。		4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	30	0	0	0	0	0	99	4	images/icon/50001016_icon.png		0
60001001	力量戰斧碎片	力量之斧碎片	力量戰斧碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001050	5	1500	500	0	0	0	0	3	0	0	400019|700015|800018|1100018	0	999	3	images/icon/20001050_icon.png		0
60001002	龍槍碎片	秘銀錘碎片	龍槍碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001051	5	1500	800	0	0	0	0	4	0	0	400019|700006|900006|400026|600027	0	999	3	images/icon/20001051_icon.png		0
60001003	巫師之杖碎片	綠杖碎片	巫師之杖碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001052	5	1500	800	0	0	0	0	4	0	0	400008|700006|1000005	0	999	3	images/icon/20001052_icon.png		0
60001004	敏捷匕首碎片	敏捷之刃碎片	敏捷匕首碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001053	5	1500	500	0	0	0	0	3	0	0	400011|900020|1100006|400023	0	999	3	images/icon/20001053_icon.png		0
60001005	智慧法杖碎片	智力法杖碎片	智慧法杖碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001054	5	1500	500	0	0	0	0	3	0	0	400008|600015|900018|1200010|400022	0	999	3	images/icon/20001054_icon.png		0
60001006	大劍碎片	大劍碎片	大劍碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001057	5	1500	700	0	0	0	0	4	0	0	400003|700006|800020|1200017|400020	0	999	3	images/icon/20001057_icon.png		0
60001007	長槍碎片	標槍碎片	長槍碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001058	5	1500	750	0	0	0	0	4	0	0	400016|800015|1000013|400025	0	999	3	images/icon/20001058_icon.png		0
60001008	闊刀碎片	闊劍碎片	闊刀碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001062	5	1500	600	0	0	0	0	4	0	0	400011|600018|700012|900016|400023	0	999	3	images/icon/20001062_icon.png		0
60001009	防禦重甲碎片	板甲碎片	防禦重甲碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001065	5	1500	700	0	0	0	0	4	0	0	400005|800006|800020|1200020	0	999	3	images/icon/20001065_icon.png		0
60001010	綠曜石碎片	暗影符碎片	綠曜石碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001076	5	1500	800	0	0	0	0	4	0	0	500008|800003|900013|500023|700024	0	999	3	images/icon/20001076_icon.png		0
60001011	水源玉碎片	極限球碎片	水源玉碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001091	20	6000	525	0	0	0	0	5	0	0	600007|800020|900006	0	999	4	images/icon/20001091_icon.png		0
60001012	百辟寶刀碎片	惡魔刀鋒碎片	百辟寶刀碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001092	20	6000	600	0	0	0	0	4	0	0	700012|800018|1100020	0	999	4	images/icon/20001092_icon.png		0
60001013	太極扇碎片	水晶法杖碎片	太極扇碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001095	20	6000	675	0	0	0	0	4	0	0	600015|800012|900011	0	999	4	images/icon/20001095_icon.png		0
60001014	閃耀之石碎片	振奮寶石碎片	閃耀之石碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001101	20	6000	525	0	0	0	0	4	0	0	600010|700015|1000002	0	999	4	images/icon/20001101_icon.png		0
60001015	羅生鐲碎片	閃避項鍊碎片	羅生鐲碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001102	20	6000	900	0	0	0	0	6	0	0	800003|1000010|1200017|800021|1000024	0	999	4	images/icon/20001102_icon.png		0
60001016	輟斧碎片	掠奪之斧碎片	輟斧碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001108	50	6000	640	0	0	0	0	6	0	0	900013|1000016|900025|1000026	0	999	4	images/icon/20001108_icon.png		0
60001017	魂劍碎片	遠古遺物碎片	魂劍碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001112	50	6000	760	0	0	0	0	8	0	0	1000007|1200017|1000023	0	999	4	images/icon/20001112_icon.png		0
60001018	養由弓碎片	角鷹弓碎片	養由弓碎片		5	1	0	0	0	0	0	0	0	0	0	0	0	20001113	50	6000	660	0	0	0	0	8	0	0	1000010|1000020	0	999	4	images/icon/20001113_icon.png		0
70001001	古錠刀卷軸碎片	水晶劍卷軸碎片	古錠刀卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001016	5	1500	500	0	0	0	0	4	0	0	500011|600004|1000020|500024	0	999	3	images/icon/30001016_icon.png		0
70001002	雷錘卷軸碎片	小電錘卷軸碎片	電鏈雷錘卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001017	5	1500	600	0	0	0	0	4	0	0	500005|800003|1000002|500022|800021	0	999	3	images/icon/30001017_icon.png		0
70001003	飛升卷軸碎片	風杖卷軸碎片	飛升法杖卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001018	5	1500	600	0	0	0	0	4	0	0	500017|700009|1100015|500026	0	999	3	images/icon/30001018_icon.png		0
70001004	暴戾卷軸碎片	鬼手卷軸碎片	暴戾手套卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001019	5	1500	700	0	0	0	0	4	0	0	500011|700015|1100009|500024|700025	0	999	3	images/icon/30001019_icon.png		0
70001005	破魔卷軸碎片	散失卷軸碎片	破魔之刃卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001020	5	1500	850	0	0	0	0	6	0	0	400003|800015|1100006|400020	0	999	3	images/icon/30001020_icon.png		0
70001006	轉移卷軸碎片	推推棒卷軸碎片	轉移法杖卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001021	5	1500	900	0	0	0	0	4	0	0	500014|700018|1100012|1200007|700026	0	999	3	images/icon/30001021_icon.png		0
70001007	流星錘卷軸碎片	碎骨錘卷軸碎片	流星錘卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001022	5	1500	1000	0	0	0	0	4	0	0	600013|800015|900013|600025	0	999	3	images/icon/30001022_icon.png		0
70001008	龍舞劍卷軸碎片	暗滅卷軸碎片	龍舞劍卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001023	5	1500	1200	0	0	0	0	4	0	0	600010|800006|900011|600024	0	999	3	images/icon/30001023_icon.png		0
70001009	紅炎卷軸碎片	紅杖卷軸碎片	紅炎之杖卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001024	5	1500	1250	0	0	0	0	6	0	0	500002|700009|1200004	0	999	3	images/icon/30001024_icon.png		0
70001010	玉柴卷軸碎片	紛爭卷軸碎片	玉柴頭巾卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001025	5	1500	1250	0	0	0	0	4	0	0	600001|600015|1000015|600021|600026	0	999	3	images/icon/30001025_icon.png		0
70001011	太平卷軸碎片	小人書卷軸碎片	太平要術卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001026	5	1500	1250	0	0	0	0	6	0	0	500017|700018|1100003|500026|700026	0	999	3	images/icon/30001026_icon.png		0
70001012	神魔卷軸碎片	黑黃卷軸碎片	神魔披肩卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001027	5	1500	1300	0	0	0	0	4	0	0	500020|600004|1200002|500027	0	999	3	images/icon/30001027_icon.png		0
70001013	輕盈卷軸碎片	飛鞋卷軸碎片	輕盈之靴卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001028	5	1500	2000	0	0	0	0	6	0	0	500002|500005|600001|600007|600013	0	999	3	images/icon/30001028_icon.png		0
70001014	破天錘卷軸碎片	大電錘卷軸碎片	雷光破天錘卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001029	20	6000	300	0	0	0	0	4	0	0	800018|1100009|1200020|800026|1100023	0	999	4	images/icon/30001029_icon.png		0
70001015	幻影矛卷軸碎片	分身斧卷軸碎片	幻影之矛卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001030	20	6000	325	0	0	0	0	6	0	0	700020|1000013|1200002|700027|1000025	0	999	4	images/icon/30001030_icon.png		0
70001016	封魔卷軸碎片	紫苑卷軸碎片	封魔天書卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001031	20	6000	387	0	0	0	0	8	0	0	700006|1100012|1200004|700022|1100024	0	999	4	images/icon/30001031_icon.png		0
70001017	八卦鏡卷軸碎片	長笛卷軸碎片	八卦鏡卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001032	20	6000	450	0	0	0	0	6	0	0	700018|800020|700026|800027	0	999	4	images/icon/30001032_icon.png		0
70001018	天兵卷軸碎片	強襲卷軸碎片	天兵戰甲卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001033	20	6000	650	0	0	0	0	4	0	0	700003|900003|900016|700021	0	999	4	images/icon/30001033_icon.png		0
70001019	紅龍卷軸碎片	林肯卷軸碎片	紅龍鱗甲卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001034	20	6000	662	0	0	0	0	6	0	0	800006|900003|1200007|800022|900021	0	999	4	images/icon/30001034_icon.png		0
70001020	八卦陣卷軸碎片	刷新球卷軸碎片	陰陽八卦陣卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001035	20	6000	937	0	0	0	0	8	0	0	800012|900008|1200010|800024|900023	0	999	4	images/icon/30001035_icon.png		0
70001021	龍影槍卷軸碎片	金箍棒卷軸碎片	龍影槍卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001036	20	6000	500	0	0	0	0	4	0	0	800015|900020|1200012|800025|900027	0	999	4	images/icon/30001036_icon.png		0
70001022	祭靈卷軸碎片	羊刀卷軸碎片	祭靈法杖卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001037	20	6000	500	0	0	0	0	4	0	0	700009|800009|1200015|700023	0	999	4	images/icon/30001037_icon.png		0
70001023	玄冰鎧卷軸碎片	冰甲卷軸碎片	玄冰銀光鎧卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001038	50	15000	120	0	0	0	0	8	0	0	1000005|1100003|1000022|1100021	0	999	4	images/icon/30001038_icon.png		0
70001024	方天戟卷軸碎片	大炮卷軸碎片	方天畫戟卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001039	50	15000	200	0	0	0	0	8	0	0	1100009|1200002|1100023|1200021	0	999	4	images/icon/30001039_icon.png		0
70001025	偃月刀卷軸碎片	撒旦卷軸碎片	青龍偃月刀卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001040	50	15000	220	0	0	0	0	6	0	0	1100018|1200012|1100026|1200025	0	999	4	images/icon/30001040_icon.png		0
70001026	無雙甲卷軸碎片	龍心卷軸碎片	無雙戰甲卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001041	50	15000	240	0	0	0	0	6	0	0	1100015|1200015|1100025|1200026	0	999	4	images/icon/30001041_icon.png		0
70001027	金光鉞卷軸碎片	光耀卷軸碎片	金光鴛鴦鉞卷軸碎片		6	1	0	0	0	0	0	0	0	0	0	0	0	30001042	50	15000	270	0	0	0	0	6	0	0	1100006|1200020|1100022|1200028	0	999	4	images/icon/30001042_icon.png		0
