編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	元寶價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予元寶	給予銅幣	給予經驗	給予體力	給予聲望	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id
30300326	洪荒劍裝備禮包	打開可獲得洪荒劍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101329
30300327	須臾刃裝備禮包	打開可獲得須臾刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101330
30300328	流雲刃裝備禮包	打開可獲得流雲刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101331
30300329	蒼宇刃裝備禮包	打開可獲得蒼宇刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101332
30300330	忘魂刃裝備禮包	打開可獲得忘魂刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101333
30300331	幽冥刃裝備禮包	打開可獲得幽冥刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101334
30300332	逆煞刃裝備禮包	打開可獲得逆煞刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101335
30300333	無極刃裝備禮包	打開可獲得無極刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101336
30300334	混元刃裝備禮包	打開可獲得混元刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101337
30300335	玄黃刃裝備禮包	打開可獲得玄黃刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101338
30300336	洪荒刃裝備禮包	打開可獲得洪荒刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101339
30300337	須臾槍裝備禮包	打開可獲得須臾槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101340
30300338	流雲槍裝備禮包	打開可獲得流雲槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101341
30300339	蒼宇槍裝備禮包	打開可獲得蒼宇槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101342
30300340	忘魂槍裝備禮包	打開可獲得忘魂槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101343
30300341	幽冥槍裝備禮包	打開可獲得幽冥槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101344
30300342	逆煞槍裝備禮包	打開可獲得逆煞槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101345
30300343	無極槍裝備禮包	打開可獲得無極槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101346
30300344	混元槍裝備禮包	打開可獲得混元槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101347
30300345	玄黃槍裝備禮包	打開可獲得玄黃槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101348
30300346	洪荒槍裝備禮包	打開可獲得洪荒槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101349
30300347	須臾扇裝備禮包	打開可獲得須臾扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101350
30300348	流雲扇裝備禮包	打開可獲得流雲扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101351
30300349	蒼宇扇裝備禮包	打開可獲得蒼宇扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101352
30300350	忘魂扇裝備禮包	打開可獲得忘魂扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101353
30300351	幽冥扇裝備禮包	打開可獲得幽冥扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101354
30300352	逆煞扇裝備禮包	打開可獲得逆煞扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101355
30300353	無極扇裝備禮包	打開可獲得無極扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101356
30300354	混元扇裝備禮包	打開可獲得混元扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101357
30300355	玄黃扇裝備禮包	打開可獲得玄黃扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101358
30300356	洪荒扇裝備禮包	打開可獲得洪荒扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101359
30300357	須臾衣裝備禮包	打開可獲得須臾衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101360
30300358	流雲衣裝備禮包	打開可獲得流雲衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101361
30300359	蒼宇衣裝備禮包	打開可獲得蒼宇衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101362
30300360	忘魂衣裝備禮包	打開可獲得忘魂衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101363
30300361	幽冥衣裝備禮包	打開可獲得幽冥衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101364
30300362	逆煞衣裝備禮包	打開可獲得逆煞衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101365
30300363	無極衣裝備禮包	打開可獲得無極衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101366
30300364	混元衣裝備禮包	打開可獲得混元衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101367
30300365	玄黃衣裝備禮包	打開可獲得玄黃衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101368
30300366	洪荒衣裝備禮包	打開可獲得洪荒衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101369
30300367	須臾戒裝備禮包	打開可獲得須臾戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101370
30300368	流雲戒裝備禮包	打開可獲得流雲戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101371
30300369	蒼宇戒裝備禮包	打開可獲得蒼宇戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101372
30300370	忘魂戒裝備禮包	打開可獲得忘魂戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101373
30300371	幽冥戒裝備禮包	打開可獲得幽冥戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101374
30300372	逆煞戒裝備禮包	打開可獲得逆煞戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101375
30300373	無極戒裝備禮包	打開可獲得無極戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101376
30300374	混元戒裝備禮包	打開可獲得混元戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101377
30300375	玄黃戒裝備禮包	打開可獲得玄黃戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101378
30300376	洪荒戒裝備禮包	打開可獲得洪荒戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101379
30300377	須臾靴裝備禮包	打開可獲得須臾靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	1	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101380
30300378	流雲靴裝備禮包	打開可獲得流雲靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	2	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101381
30300379	蒼宇靴裝備禮包	打開可獲得蒼宇靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101382
30300380	忘魂靴裝備禮包	打開可獲得忘魂靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101383
30300381	幽冥靴裝備禮包	打開可獲得幽冥靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101384
30300382	逆煞靴裝備禮包	打開可獲得逆煞靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101385
30300383	無極靴裝備禮包	打開可獲得無極靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101386
30300384	混元靴裝備禮包	打開可獲得混元靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101387
30300385	玄黃靴裝備禮包	打開可獲得玄黃靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101388
30300386	洪荒靴裝備禮包	打開可獲得洪荒靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101389
30300387	太極刀裝備禮包	打開可獲得太極刀	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101390
30300388	太極冠裝備禮包	打開可獲得太極冠	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101391
30300389	太極護符裝備禮包	打開可獲得太極護符	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101392
30300390	太極劍裝備禮包	打開可獲得太極劍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101393
30300391	太極戒裝備禮包	打開可獲得太極戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101394
30300392	太極槍裝備禮包	打開可獲得太極槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101395
30300393	太極刃裝備禮包	打開可獲得太極刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101396
30300394	太極扇裝備禮包	打開可獲得太極扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101397
30300395	太極項鏈裝備禮包	打開可獲得太極項鏈	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101398
30300396	太極靴裝備禮包	打開可獲得太極靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101399
30300397	太極衣裝備禮包	打開可獲得太極衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101400
30300398	五行刀裝備禮包	打開可獲得五行刀	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101401
30300399	五行冠裝備禮包	打開可獲得五行冠	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101402
30300400	五行護符裝備禮包	打開可獲得五行護符	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101403
30300401	五行劍裝備禮包	打開可獲得五行劍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101404
30300402	五行戒裝備禮包	打開可獲得五行戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101405
30300403	五行槍裝備禮包	打開可獲得五行槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101406
30300404	五行刃裝備禮包	打開可獲得五行刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101407
30300405	五行扇裝備禮包	打開可獲得五行扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101408
30300406	五行項鏈裝備禮包	打開可獲得五行項鏈	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101409
30300407	五行靴裝備禮包	打開可獲得五行靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101410
30300408	五行衣裝備禮包	打開可獲得五行衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101411
30300409	盤龍刀裝備禮包	打開可獲得盤龍刀	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101412
30300410	盤龍冠裝備禮包	打開可獲得盤龍冠	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101413
30300411	盤龍護符裝備禮包	打開可獲得盤龍護符	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101414
30300412	盤龍劍裝備禮包	打開可獲得盤龍劍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101415
30300413	盤龍戒裝備禮包	打開可獲得盤龍戒	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101416
30300414	盤龍槍裝備禮包	打開可獲得盤龍槍	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101417
30300415	盤龍刃裝備禮包	打開可獲得盤龍刃	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101418
30300416	盤龍扇裝備禮包	打開可獲得盤龍扇	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101419
30300417	盤龍項鏈裝備禮包	打開可獲得盤龍項鏈	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101420
30300418	盤龍靴裝備禮包	打開可獲得盤龍靴	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101421
30300419	盤龍衣裝備禮包	打開可獲得盤龍衣	超值禮包	4	1	30300001	0	28124	1|2|3|4|5	1	6	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101422
